time,block_x,block_y,position_x,position_y,velocity_x,velocity_y,acceleration_x,acceleration_y
2.6100,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,6,4,7.009941,5.000000,0.005241,0.000000,-0.000958,-0.000000
2.6100,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,7,4,8.001292,5.000000,0.001355,0.000000,0.000585,-0.000000
2.6100,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6100,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,0,4,1.000118,5.000000,0.000188,0.000000,0.000193,-0.000000
2.6600,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,1,4,2.001368,5.000000,0.001399,0.000000,0.000591,-0.000000
2.6600,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,2,4,3.010202,5.000000,0.005193,0.000000,-0.000999,-0.000000
2.6600,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,3,4,4.043992,5.000000,0.003194,0.000000,-0.005178,-0.000000
2.6600,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,4,0,5.000000,1.000059,0.000000,0.000094,-0.000000,0.000097
2.6600,4,1,5.000000,2.000684,0.000000,0.000700,-0.000000,0.000295
2.6600,4,2,5.000000,3.005101,0.000000,0.002596,-0.000000,-0.000500
2.6600,4,3,5.000000,4.021996,0.000000,0.001597,-0.000000,-0.002589
2.6600,4,4,5.088623,5.044311,-0.019983,-0.009991,0.010727,0.005363
2.6600,4,5,5.000000,6.021996,0.000000,0.001597,-0.000000,-0.002589
2.6600,4,6,5.000000,7.005101,0.000000,0.002596,-0.000000,-0.000501
2.6600,4,7,5.000000,8.000680,0.000000,0.000692,-0.000000,0.000282
2.6600,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,5,4,6.043992,5.000000,0.003194,0.000000,-0.005179,-0.000000
2.6600,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,6,4,7.010202,5.000000,0.005192,0.000000,-0.001001,-0.000000
2.6600,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,7,4,8.001361,5.000000,0.001384,0.000000,0.000564,-0.000000
2.6600,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.6600,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,0,4,1.000128,5.000000,0.000197,0.000000,0.000196,-0.000000
2.7100,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,1,4,2.001439,5.000000,0.001429,0.000000,0.000571,-0.000000
2.7100,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,2,4,3.010460,5.000000,0.005142,0.000000,-0.001038,-0.000000
2.7100,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,3,4,4.044145,5.000000,0.002941,0.000000,-0.004941,-0.000000
2.7100,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,4,0,5.000000,1.000064,0.000000,0.000099,-0.000000,0.000098
2.7100,4,1,5.000000,2.000719,0.000000,0.000714,-0.000000,0.000286
2.7100,4,2,5.000000,3.005230,0.000000,0.002571,-0.000000,-0.000519
2.7100,4,3,5.000000,4.022072,0.000000,0.001471,-0.000000,-0.002470
2.7100,4,4,5.087640,5.043820,-0.019455,-0.009728,0.010359,0.005179
2.7100,4,5,5.000000,6.022072,0.000000,0.001471,-0.000000,-0.002471
2.7100,4,6,5.000000,7.005230,0.000000,0.002570,-0.000000,-0.000520
2.7100,4,7,5.000000,8.000716,0.000000,0.000706,-0.000000,0.000272
2.7100,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,5,4,6.044145,5.000000,0.002941,0.000000,-0.004941,-0.000000
2.7100,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,6,4,7.010460,5.000000,0.005141,0.000000,-0.001041,-0.000000
2.7100,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,7,4,8.001431,5.000000,0.001412,0.000000,0.000544,-0.000000
2.7100,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7100,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,0,4,1.000138,5.000000,0.000207,0.000000,0.000199,-0.000000
2.7600,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,1,4,2.001511,5.000000,0.001457,0.000000,0.000552,-0.000000
2.7600,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,2,4,3.010716,5.000000,0.005089,0.000000,-0.001074,-0.000000
2.7600,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,3,4,4.044284,5.000000,0.002700,0.000000,-0.004714,-0.000000
2.7600,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,4,0,5.000000,1.000069,0.000000,0.000104,-0.000000,0.000099
2.7600,4,1,5.000000,2.000756,0.000000,0.000728,-0.000000,0.000276
2.7600,4,2,5.000000,3.005358,0.000000,0.002545,-0.000000,-0.000537
2.7600,4,3,5.000000,4.022142,0.000000,0.001350,-0.000000,-0.002357
2.7600,4,4,5.086682,5.043341,-0.018946,-0.009473,0.010005,0.005003
2.7600,4,5,5.000000,6.022142,0.000000,0.001350,-0.000000,-0.002357
2.7600,4,6,5.000000,7.005358,0.000000,0.002544,-0.000000,-0.000538
2.7600,4,7,5.000000,8.000751,0.000000,0.000719,-0.000000,0.000262
2.7600,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,5,4,6.044284,5.000000,0.002700,0.000000,-0.004714,-0.000000
2.7600,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,6,4,7.010715,5.000000,0.005088,0.000000,-0.001076,-0.000000
2.7600,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,7,4,8.001502,5.000000,0.001438,0.000000,0.000523,-0.000000
2.7600,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.7600,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,0,4,1.000149,5.000000,0.000217,0.000000,0.000201,-0.000000
2.8100,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,1,4,2.001585,5.000000,0.001484,0.000000,0.000533,-0.000000
2.8100,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,2,4,3.010968,5.000000,0.005035,0.000000,-0.001106,-0.000000
2.8100,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,3,4,4.044412,5.000000,0.002470,0.000000,-0.004496,-0.000000
2.8100,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,4,0,5.000000,1.000074,0.000000,0.000109,-0.000000,0.000101
2.8100,4,1,5.000000,2.000792,0.000000,0.000742,-0.000000,0.000266
2.8100,4,2,5.000000,3.005484,0.000000,0.002517,-0.000000,-0.000553
2.8100,4,3,5.000000,4.022206,0.000000,0.001235,-0.000000,-0.002248
2.8100,4,4,5.085750,5.042875,-0.018455,-0.009227,0.009665,0.004833
2.8100,4,5,5.000000,6.022206,0.000000,0.001235,-0.000000,-0.002248
2.8100,4,6,5.000000,7.005484,0.000000,0.002517,-0.000000,-0.000554
2.8100,4,7,5.000000,8.000788,0.000000,0.000732,-0.000000,0.000251
2.8100,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,5,4,6.044412,5.000000,0.002469,0.000000,-0.004497,-0.000000
2.8100,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,6,4,7.010968,5.000000,0.005033,0.000000,-0.001109,-0.000000
2.8100,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,7,4,8.001575,5.000000,0.001464,0.000000,0.000502,-0.000000
2.8100,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8100,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,0,2,1.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,0,3,1.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,0,4,1.000160,5.000000,0.000227,0.000000,0.000203,-0.000000
2.8600,0,5,1.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,0,6,1.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,0,7,1.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,1,0,2.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,1,1,2.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,1,2,2.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,1,3,2.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,1,4,2.001660,5.000000,0.001510,0.000000,0.000513,-0.000000
2.8600,1,5,2.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,1,6,2.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,1,7,2.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,2,0,3.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,2,1,3.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,2,2,3.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,2,3,3.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,2,4,3.011218,5.000000,0.004978,0.000000,-0.001135,-0.000000
2.8600,2,5,3.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,2,6,3.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,2,7,3.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,3,0,4.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,3,1,4.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,3,2,4.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,3,3,4.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,3,4,4.044529,5.000000,0.002250,0.000000,-0.004289,-0.000000
2.8600,3,5,4.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,3,6,4.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,3,7,4.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,4,0,5.000000,1.000080,0.000000,0.000114,-0.000000,0.000102
2.8600,4,1,5.000000,2.000830,0.000000,0.000755,-0.000000,0.000257
2.8600,4,2,5.000000,3.005609,0.000000,0.002489,-0.000000,-0.000567
2.8600,4,3,5.000000,4.022265,0.000000,0.001125,-0.000000,-0.002144
2.8600,4,4,5.084841,5.042421,-0.017980,-0.008990,0.009338,0.004669
2.8600,4,5,5.000000,6.022265,0.000000,0.001125,-0.000000,-0.002144
2.8600,4,6,5.000000,7.005609,0.000000,0.002489,-0.000000,-0.000569
2.8600,4,7,5.000000,8.000825,0.000000,0.000744,-0.000000,0.000241
2.8600,5,0,6.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,5,1,6.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,5,2,6.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,5,3,6.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,5,4,6.044529,5.000000,0.002250,0.000000,-0.004289,-0.000000
2.8600,5,5,6.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,5,6,6.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,5,7,6.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,6,0,7.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,6,1,7.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,6,2,7.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,6,3,7.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,6,4,7.011218,5.000000,0.004977,0.000000,-0.001138,-0.000000
2.8600,6,5,7.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,6,6,7.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,6,7,7.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,7,0,8.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,7,1,8.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,7,2,8.000000,3.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,7,3,8.000000,4.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,7,4,8.001649,5.000000,0.001488,0.000000,0.000482,-0.000000
2.8600,7,5,8.000000,6.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,7,6,8.000000,7.000000,0.000000,0.000000,-0.000000,-0.000000
2.8600,7,7,8.000000,8.000000,0.000000,0.000000,-0.000000,-0.000000
2.9100,0,0,1.000000,1.000000,0.000000,0.000000,-0.000000,-0.000000
2.9100,0,1,1.000000,2.000000,0.000000,0.000000,-0.000000,-0.000000
